,datetime,open,high,low,close
5352,2021-04-23 20:40:00,51026.19141,51099.98828,51026.19141,51053.33984
5353,2021-04-23 20:45:00,51030.00000,51030.00000,50878.01953,50878.01953
5354,2021-04-23 20:50:00,50718.42969,50811.26172,50548.44141,50548.44141
5355,2021-04-23 20:55:00,50599.48828,50640.85938,50535.73047,50535.73047
5356,2021-04-23 21:00:00,50584.00000,50747.71875,50583.30078,50583.30078
5357,2021-04-23 21:05:00,50636.10156,50752.17188,50636.10156,50752.17188
5358,2021-04-23 21:10:00,50764.60156,50939.41016,50744.19922,50854.51953
5359,2021-04-23 21:15:00,50914.44141,50914.44141,50701.96094,50701.96094
5360,2021-04-23 21:20:00,50718.76172,50718.76172,50653.92188,50670.00000
5361,2021-04-23 21:25:00,50654.00000,50714.53906,50622.57031,50659.35938
5362,2021-04-23 21:30:00,50664.66016,50664.66016,50516.53125,50516.53125
5363,2021-04-23 21:35:00,50510.53125,50681.60156,50463.35938,50681.60156
5364,2021-04-23 21:40:00,50702.00000,50728.25000,50645.39844,50697.19141
5365,2021-04-23 21:45:00,50610.23828,50610.23828,50355.82812,50380.76953
5366,2021-04-23 21:50:00,50434.62891,50438.51172,50342.57031,50342.57031
5367,2021-04-23 21:55:00,50357.67969,50425.14062,50357.67969,50379.44141
5368,2021-04-23 22:00:00,50398.98828,50513.42188,50398.98828,50513.42188
5369,2021-04-23 22:05:00,50519.78125,50584.35156,50519.78125,50584.35156
5370,2021-04-23 22:10:00,50560.00000,50560.00000,50463.76172,50463.76172
5371,2021-04-23 22:15:00,50460.00000,50460.00000,50326.07031,50405.12891
5372,2021-04-23 22:20:00,50374.19922,50391.42969,50184.87891,50231.08984
5373,2021-04-23 22:25:00,50276.78125,50490.57031,50276.78125,50485.23828
5374,2021-04-23 22:30:00,50426.37109,50426.37109,50279.71875,50369.10938
5375,2021-04-23 22:35:00,50458.21094,50667.12891,50458.21094,50667.12891
5376,2021-04-23 22:40:00,50663.33984,50702.82031,50566.76953,50585.00000
5377,2021-04-23 22:45:00,50550.92969,50600.00000,50491.89062,50564.03125
5378,2021-04-23 22:50:00,50626.05859,50626.05859,50550.00000,50580.46094
5379,2021-04-23 22:55:00,50554.50000,50554.50000,50410.53906,50464.03906
5380,2021-04-23 23:00:00,50550.73828,50745.69141,50550.73828,50745.69141
5381,2021-04-23 23:05:00,50724.42969,50724.42969,50621.71875,50621.71875
5382,2021-04-23 23:10:00,50633.71875,50705.55859,50630.19141,50705.55859
5383,2021-04-23 23:15:00,50709.98828,50798.98828,50700.10938,50778.32812
5384,2021-04-23 23:20:00,50735.30078,50763.35938,50647.46875,50763.35938
5385,2021-04-23 23:25:00,50732.07031,50833.37891,50732.07031,50833.37891
5386,2021-04-23 23:30:00,50785.91016,50785.91016,50710.03906,50741.12109
5387,2021-04-23 23:35:00,50790.10156,50837.32812,50790.10156,50803.78125
5388,2021-04-23 23:40:00,50864.23047,50940.69141,50864.23047,50940.69141
5389,2021-04-23 23:45:00,50908.26953,50948.14062,50904.01172,50904.01172
5390,2021-04-23 23:50:00,50918.66016,51028.23047,50918.66016,51028.23047
5391,2021-04-23 23:55:00,51001.42188,51125.14062,51001.42188,51125.14062
5392,2021-04-24 00:00:00,51161.51953,51161.51953,50905.00000,50905.00000
5393,2021-04-24 00:05:00,50789.01172,50794.26172,50672.42969,50672.42969
5394,2021-04-24 00:10:00,50655.01172,50699.21875,50518.80859,50699.21875
5395,2021-04-24 00:15:00,50728.16016,50728.16016,50494.17969,50494.17969
5396,2021-04-24 00:20:00,50530.12109,50530.12109,50372.80859,50401.55078
5397,2021-04-24 00:25:00,50454.37891,50454.37891,50127.78906,50127.78906
5398,2021-04-24 00:30:00,50111.12891,50148.41016,49928.10156,50148.41016
5399,2021-04-24 00:35:00,50187.82031,50259.83984,50187.32031,50228.64062
5400,2021-04-24 00:40:00,50071.98047,50189.76172,49894.55078,49894.55078
5401,2021-04-24 00:45:00,49818.37109,49822.57031,49658.10156,49658.10156
5402,2021-04-24 00:50:00,49744.82812,49917.39844,49744.82812,49833.53125
5403,2021-04-24 00:55:00,49831.26172,49918.94922,49829.85156,49907.44922
5404,2021-04-24 01:00:00,49956.73047,49963.33984,49782.62109,49851.00000
5405,2021-04-24 01:05:00,49955.89062,49995.37891,49955.89062,49995.37891
5406,2021-04-24 01:10:00,50008.23047,50008.23047,49881.41016,49993.17969
5407,2021-04-24 01:15:00,50026.30859,50026.30859,49859.00000,49859.00000
5408,2021-04-24 01:20:00,49875.62109,49921.80078,49804.07031,49840.69922
5409,2021-04-24 01:25:00,49849.44922,49877.48828,49822.98047,49877.48828
5410,2021-04-24 01:30:00,49951.98828,49991.28906,49951.98828,49972.14844
5411,2021-04-24 01:35:00,49975.12891,49975.12891,49712.26953,49712.26953
5412,2021-04-24 01:40:00,49835.94922,49952.82812,49835.94922,49890.92969
5413,2021-04-24 01:45:00,49948.39844,49948.39844,49843.82812,49933.98047
5414,2021-04-24 01:50:00,49987.53906,49987.53906,49869.42188,49909.01953
5415,2021-04-24 01:55:00,49855.78125,49883.48047,49788.58984,49815.69922
5416,2021-04-24 02:00:00,49741.66016,49741.66016,49520.76172,49520.76172
5417,2021-04-24 02:05:00,49519.60938,49649.98047,49519.60938,49556.35938
5418,2021-04-24 02:10:00,49569.92969,49585.55859,49367.91016,49367.91016
5419,2021-04-24 02:15:00,49416.69141,49551.19141,49416.69141,49551.19141
5420,2021-04-24 02:20:00,49620.14062,49729.71094,49620.14062,49729.71094
5421,2021-04-24 02:25:00,49766.67188,49793.35156,49619.91016,49793.10156
5422,2021-04-24 02:30:00,49792.03125,49929.53906,49792.03125,49929.53906
5423,2021-04-24 02:35:00,49887.73828,49937.75000,49887.73828,49894.33984
5424,2021-04-24 02:40:00,49914.62109,50278.48828,49900.01953,50269.39062
5425,2021-04-24 02:45:00,50267.05859,50267.05859,50112.10938,50112.10938
5426,2021-04-24 02:50:00,50104.17969,50104.17969,50022.26953,50038.44922
5427,2021-04-24 02:55:00,49965.14844,50137.39062,49965.14844,50079.71094
5428,2021-04-24 03:00:00,50124.89844,50268.92188,50124.89844,50247.83984
5429,2021-04-24 03:05:00,50251.64062,50251.64062,50100.28906,50100.28906
5430,2021-04-24 03:10:00,50064.92969,50093.57031,50026.39844,50067.46875
5431,2021-04-24 03:15:00,50105.01172,50173.33984,50105.01172,50150.82812
5432,2021-04-24 03:20:00,50131.75000,50215.73828,50131.75000,50196.32031
5433,2021-04-24 03:25:00,50156.51953,50225.00000,50139.98047,50225.00000
5434,2021-04-24 03:30:00,50223.42188,50410.26953,50223.42188,50334.21094
5435,2021-04-24 03:35:00,50321.10156,50417.69141,50321.10156,50367.58984
5436,2021-04-24 03:40:00,50374.69922,50374.69922,50280.96875,50289.98047
5437,2021-04-24 03:45:00,50211.62109,50246.44141,50191.39844,50191.39844
5438,2021-04-24 03:50:00,50174.14062,50174.14062,50097.94922,50097.94922
5439,2021-04-24 03:55:00,50081.26953,50116.83984,50070.07812,50101.39844
5440,2021-04-24 04:00:00,50068.03125,50068.03125,49923.94141,49936.64062
5441,2021-04-24 04:05:00,50002.53125,50003.82031,49984.89844,50003.82031
5442,2021-04-24 04:10:00,50099.58984,50370.07812,50099.58984,50315.05859
5443,2021-04-24 04:15:00,50339.14844,50339.14844,50268.73828,50268.73828
5444,2021-04-24 04:20:00,50193.10156,50224.96094,50071.96875,50158.35156
5445,2021-04-24 04:25:00,50081.71875,50212.87109,50061.60938,50212.87109
5446,2021-04-24 04:30:00,50150.01172,50373.60938,50150.01172,50373.60938
5447,2021-04-24 04:35:00,50236.78906,50236.78906,50150.82812,50176.32812
5448,2021-04-24 04:40:00,50156.67969,50368.42188,50156.67969,50368.42188
5449,2021-04-24 04:45:00,50366.00000,50414.41016,50336.08984,50414.41016
5450,2021-04-24 04:50:00,50405.42188,50528.10156,50361.51953,50486.42188
5451,2021-04-24 04:55:00,50468.98828,50555.41016,50407.69922,50407.69922
5452,2021-04-24 05:00:00,50444.05078,50444.05078,50244.21875,50325.98828
5453,2021-04-24 05:05:00,50297.71875,50348.71094,50297.71875,50310.01172
5454,2021-04-24 05:10:00,50205.08984,50295.07031,50205.08984,50230.01172
5455,2021-04-24 05:15:00,50387.62891,50387.62891,50216.82812,50240.16016
5456,2021-04-24 05:20:00,50266.23047,50302.87891,50260.19141,50302.87891
5457,2021-04-24 05:25:00,50342.14844,50348.92969,50299.48047,50299.48047
5458,2021-04-24 05:30:00,50263.64062,50298.98828,50260.21094,50298.98828
5459,2021-04-24 05:35:00,50384.21094,50384.21094,50351.69141,50372.08984
5460,2021-04-24 05:40:00,50400.53125,50400.53125,50332.41016,50347.53125
5461,2021-04-24 05:45:00,50397.98828,50499.46094,50365.48047,50499.46094
5462,2021-04-24 05:50:00,50486.96094,50531.57031,50486.96094,50515.62891
5463,2021-04-24 05:55:00,50521.62109,50521.62109,50456.08984,50466.64062
5464,2021-04-24 06:00:00,50515.25000,50515.25000,50347.05078,50347.05078
5465,2021-04-24 06:05:00,50380.96875,50380.96875,50303.89062,50321.07812
5466,2021-04-24 06:10:00,50417.10156,50497.76172,50417.10156,50494.42969
5467,2021-04-24 06:15:00,50494.19922,50498.67969,50407.71875,50444.60156
5468,2021-04-24 06:20:00,50406.55078,50414.03125,50355.41016,50361.50000
5469,2021-04-24 06:25:00,50350.80078,50371.21875,50324.01953,50364.00000
5470,2021-04-24 06:30:00,50376.10156,50376.10156,50276.01953,50276.01953
5471,2021-04-24 06:35:00,50219.82031,50219.82031,50164.85938,50215.19141
5472,2021-04-24 06:40:00,50239.98828,50245.60938,50220.00000,50229.78125
5473,2021-04-24 06:45:00,50178.71875,50306.62891,50178.71875,50306.62891
5474,2021-04-24 06:50:00,50242.87891,50342.08984,50242.87891,50326.23047
5475,2021-04-24 06:55:00,50289.82812,50289.82812,50205.82031,50223.94922
5476,2021-04-24 07:00:00,50065.60938,50065.60938,49876.32812,49876.32812
5477,2021-04-24 07:05:00,49965.01172,49984.87109,49822.42188,49879.00000
5478,2021-04-24 07:10:00,49814.89062,49906.28906,49800.00000,49899.98828
5479,2021-04-24 07:15:00,49915.64062,49915.64062,49716.10156,49716.10156
5480,2021-04-24 07:20:00,49772.23828,49828.46094,49745.92188,49816.21875
5481,2021-04-24 07:25:00,49878.89062,49930.00000,49878.89062,49890.00000
5482,2021-04-24 07:30:00,49932.96094,49939.64844,49846.28125,49846.28125
5483,2021-04-24 07:35:00,49920.00000,49984.01953,49829.19141,49876.82812
5484,2021-04-24 07:40:00,49850.01953,49862.92188,49788.55078,49799.96875
5485,2021-04-24 07:45:00,49807.42188,49841.57812,49739.32031,49841.57812
5486,2021-04-24 07:50:00,49827.44141,49832.39062,49753.23828,49832.39062
5487,2021-04-24 07:55:00,49868.53125,49868.53125,49828.66016,49828.66016
5488,2021-04-24 08:00:00,49731.82812,50004.98828,49713.89844,49907.23828
5489,2021-04-24 08:05:00,49886.46094,49904.73828,49811.26953,49811.26953
5490,2021-04-24 08:10:00,49778.71875,49894.26172,49778.71875,49894.26172
5491,2021-04-24 08:15:00,49904.69141,50147.46094,49904.69141,50147.46094
5492,2021-04-24 08:20:00,50063.85156,50063.85156,50022.14062,50038.33984
5493,2021-04-24 08:25:00,50069.57031,50069.57031,49983.53125,49983.53125
5494,2021-04-24 08:30:00,50004.89844,50127.50000,50004.89844,50103.57812
5495,2021-04-24 08:35:00,50180.19141,50180.19141,50128.41016,50131.78906
5496,2021-04-24 08:40:00,50120.26172,50135.46094,50090.53906,50098.92188
5497,2021-04-24 08:45:00,50067.25000,50095.60156,50017.07031,50046.48047
5498,2021-04-24 08:50:00,50003.12109,50005.37891,49917.16016,50005.37891
5499,2021-04-24 08:55:00,49924.87109,49924.87109,49766.83984,49766.83984
5500,2021-04-24 09:00:00,49725.89844,49725.89844,49614.76953,49651.50000
5501,2021-04-24 09:05:00,49607.64062,49607.64062,49485.14062,49534.73047
5502,2021-04-24 09:10:00,49604.98828,49639.78125,49592.85938,49636.48828
5503,2021-04-24 09:15:00,49664.89844,49696.71094,49564.42188,49585.98828
5504,2021-04-24 09:20:00,49504.78125,49538.96875,49500.01172,49500.01172
5505,2021-04-24 09:25:00,49500.00000,49600.96094,49487.71094,49520.33984
5506,2021-04-24 09:30:00,49532.53125,49615.25000,49503.17969,49508.73047
5507,2021-04-24 09:35:00,49534.42969,49705.44922,49534.42969,49705.44922
5508,2021-04-24 09:40:00,49687.92188,49692.12109,49630.50000,49692.12109
5509,2021-04-24 09:45:00,49677.10156,49755.64844,49677.10156,49755.64844
5510,2021-04-24 09:50:00,49729.62891,49729.62891,49557.05078,49557.05078
5511,2021-04-24 09:55:00,49534.76953,49606.32812,49481.69141,49481.69141
5512,2021-04-24 10:00:00,49433.51953,49463.01953,49380.01172,49383.37891
5513,2021-04-24 10:05:00,49359.17188,49447.00000,49235.85156,49235.85156
5514,2021-04-24 10:10:00,49227.87109,49227.87109,49100.66016,49100.66016
5515,2021-04-24 10:15:00,49156.42188,49229.82031,49134.94922,49181.80078
5516,2021-04-24 10:20:00,49213.26172,49320.75000,49179.07812,49179.07812
5517,2021-04-24 10:25:00,49160.37891,49304.30859,49130.73047,49226.55078
5518,2021-04-24 10:30:00,49066.55078,49137.05859,48980.55859,49096.37891
5519,2021-04-24 10:35:00,49217.71875,49331.14844,49217.71875,49222.23047
5520,2021-04-24 10:40:00,49278.57031,49278.57031,49213.53906,49213.53906
5521,2021-04-24 10:45:00,49110.21094,49168.14844,49049.28125,49168.14844
5522,2021-04-24 10:50:00,49288.17188,49365.73047,49159.37891,49159.37891
5523,2021-04-24 10:55:00,49095.05859,49208.26172,49092.73828,49092.73828
5524,2021-04-24 11:00:00,48916.46875,49084.41016,48813.92969,48813.92969
5525,2021-04-24 11:05:00,48826.96875,49012.05859,48750.91016,48750.91016
5526,2021-04-24 11:10:00,48870.64844,49087.21094,48760.51953,49087.21094
5527,2021-04-24 11:15:00,49041.73047,49158.87109,49041.73047,49142.46094
5528,2021-04-24 11:20:00,49174.42969,49372.62891,49174.42969,49372.62891
5529,2021-04-24 11:25:00,49380.14062,49380.14062,49339.58984,49351.19141
5530,2021-04-24 11:30:00,49369.96875,49427.21094,49326.82031,49326.82031
5531,2021-04-24 11:35:00,49326.80859,49390.23828,49252.19922,49329.42969
5532,2021-04-24 11:40:00,49268.78906,49268.78906,48970.96094,48970.96094
5533,2021-04-24 11:45:00,49048.48828,49048.48828,48863.42188,48863.42188
5534,2021-04-24 11:50:00,48845.32031,48914.19141,48807.14844,48853.67188
5535,2021-04-24 11:55:00,48783.12109,49073.10156,48782.55859,49067.46875
5536,2021-04-24 12:00:00,49150.92969,49173.30859,49085.78906,49085.78906
5537,2021-04-24 12:05:00,48949.73047,49294.48828,48949.73047,49260.00000
5538,2021-04-24 12:10:00,49271.42969,49362.94141,49271.42969,49279.07031
5539,2021-04-24 12:15:00,49330.33984,49330.33984,49222.07812,49222.07812
5540,2021-04-24 12:20:00,49172.35938,49296.53906,49049.98828,49227.78125
5541,2021-04-24 12:25:00,49327.57812,49486.71094,49327.57812,49434.91016
5542,2021-04-24 12:30:00,49357.33984,49455.03906,49337.26172,49455.03906
5543,2021-04-24 12:35:00,49487.28906,49495.60156,49437.51172,49471.14062
5544,2021-04-24 12:40:00,49444.57812,49710.62891,49444.57812,49662.26172
5545,2021-04-24 12:45:00,49672.05078,49764.67969,49644.98047,49714.23828
5546,2021-04-24 12:50:00,49646.33984,49646.33984,49579.98828,49601.01172
5547,2021-04-24 12:55:00,49559.37891,49671.41016,49542.85938,49579.32812
5548,2021-04-24 13:00:00,49572.51172,49572.51172,49452.83984,49502.64062
5549,2021-04-24 13:05:00,49612.08984,49612.08984,49366.21094,49440.35938
5550,2021-04-24 13:10:00,49483.42188,49483.42188,49380.07812,49402.42188
5551,2021-04-24 13:15:00,49500.57812,49628.60156,49477.64844,49628.60156
5552,2021-04-24 13:20:00,49632.21094,49693.80859,49570.69922,49687.21875
5553,2021-04-24 13:25:00,49720.19141,49720.19141,49568.46875,49568.46875
5554,2021-04-24 13:30:00,49559.89062,49655.01172,49559.89062,49655.01172
5555,2021-04-24 13:35:00,49708.01172,49708.01172,49560.00000,49560.00000
5556,2021-04-24 13:40:00,49515.00000,49618.14062,49515.00000,49578.28906
5557,2021-04-24 13:45:00,49459.19141,49526.67969,49459.19141,49522.42969
5558,2021-04-24 13:50:00,49501.87891,49567.98828,49465.94922,49493.62891
5559,2021-04-24 13:55:00,49574.46094,49638.03906,49571.42969,49571.42969
5560,2021-04-24 14:00:00,49492.53125,49492.53125,49357.80078,49357.80078
5561,2021-04-24 14:05:00,49284.83984,49284.83984,49257.01953,49276.01953
5562,2021-04-24 14:10:00,49334.82031,49334.82031,49100.01172,49100.01172
5563,2021-04-24 14:15:00,49250.46094,49300.03125,49221.69141,49221.69141
5564,2021-04-24 14:20:00,49277.42969,49375.30859,49277.42969,49308.41016
5565,2021-04-24 14:25:00,49242.17969,49389.91016,49231.98047,49337.01172
5566,2021-04-24 14:30:00,49346.01953,49525.94141,49346.01953,49525.94141
5567,2021-04-24 14:35:00,49463.57812,49463.57812,49357.32812,49357.32812
5568,2021-04-24 14:40:00,49329.96875,49329.96875,49249.78125,49313.14844
5569,2021-04-24 14:45:00,49426.00000,49481.57812,49426.00000,49481.57812
5570,2021-04-24 14:50:00,49425.73828,49425.73828,49293.58984,49296.35156
5571,2021-04-24 14:55:00,49368.92188,49407.87891,49252.07031,49407.87891
5572,2021-04-24 15:00:00,49291.32031,49291.32031,49105.00000,49149.96875
5573,2021-04-24 15:05:00,49075.87891,49075.87891,48986.50000,48986.50000
5574,2021-04-24 15:10:00,49061.89062,49136.69922,49061.89062,49128.44922
5575,2021-04-24 15:15:00,49160.78906,49282.85938,49160.78906,49282.85938
5576,2021-04-24 15:20:00,49252.03906,49357.14844,49196.78906,49357.14844
5577,2021-04-24 15:25:00,49381.01172,49602.48828,49381.01172,49602.48828
5578,2021-04-24 15:30:00,49729.01953,50076.82031,49729.01953,50029.64844
5579,2021-04-24 15:35:00,49939.96094,49976.44922,49913.94922,49913.94922
5580,2021-04-24 15:40:00,49864.44141,50067.21875,49823.80078,49921.35156
5581,2021-04-24 15:45:00,49928.89062,50226.58984,49928.89062,50226.58984
5582,2021-04-24 15:50:00,50200.00000,50355.98828,50163.98828,50355.98828
5583,2021-04-24 15:55:00,50191.62891,50240.50000,50162.53906,50240.50000
5584,2021-04-24 16:00:00,50133.78906,50247.53906,50081.67188,50081.67188
5585,2021-04-24 16:05:00,50082.39062,50082.39062,50022.42188,50062.00000
5586,2021-04-24 16:10:00,50016.94922,50016.94922,49937.71094,49942.89062
5587,2021-04-24 16:15:00,49968.89844,50086.00000,49968.89844,50086.00000
5588,2021-04-24 16:20:00,50089.98047,50106.82031,50042.92969,50058.01172
5589,2021-04-24 16:25:00,50061.19141,50061.19141,49950.01172,49994.10938
5590,2021-04-24 16:30:00,50035.39844,50109.58984,50035.39844,50108.53906
5591,2021-04-24 16:35:00,50146.60156,50157.42188,50100.01172,50116.51172
5592,2021-04-24 16:40:00,50061.30078,50066.39844,50038.78125,50045.73828
5593,2021-04-24 16:45:00,49973.48047,50013.73828,49925.35938,49925.35938
5594,2021-04-24 16:50:00,49914.23047,49954.44922,49880.00000,49946.26172
5595,2021-04-24 16:55:00,49970.01172,49970.01172,49843.32031,49896.01953
5596,2021-04-24 17:00:00,49892.25000,49998.98828,49892.25000,49998.98828
5597,2021-04-24 17:05:00,49990.19922,49990.19922,49786.26172,49786.26172
5598,2021-04-24 17:10:00,49820.17188,49820.17188,49772.05859,49772.05859
5599,2021-04-24 17:15:00,49771.41016,49839.39062,49672.91016,49839.39062
5600,2021-04-24 17:20:00,49760.01172,49883.25000,49760.01172,49864.57031
5601,2021-04-24 17:25:00,49873.05078,49903.94922,49862.62109,49899.51172
5602,2021-04-24 17:30:00,49944.76953,49944.76953,49867.76953,49895.80078
5603,2021-04-24 17:35:00,49866.67969,50095.00000,49866.67969,50095.00000
5604,2021-04-24 17:40:00,50075.12109,50075.12109,49971.85938,49971.85938
5605,2021-04-24 17:45:00,49980.14844,50057.14062,49980.14844,50050.00000
5606,2021-04-24 17:50:00,50046.87109,50113.50000,50041.19922,50113.50000
5607,2021-04-24 17:55:00,50088.75000,50139.53906,50069.67969,50075.39844
5608,2021-04-24 18:00:00,50134.00000,50147.98828,50020.07031,50090.01953
5609,2021-04-24 18:05:00,50058.85938,50058.85938,49990.46875,49990.46875
5610,2021-04-24 18:10:00,49990.01172,50193.23828,49990.01172,50193.23828
5611,2021-04-24 18:15:00,50157.14844,50592.32812,50157.14844,50592.32812
5612,2021-04-24 18:20:00,50649.98828,50760.12891,50649.98828,50672.32812
5613,2021-04-24 18:25:00,50707.96094,50721.87109,50682.03906,50700.76953
5614,2021-04-24 18:30:00,50729.23047,50729.23047,50648.41016,50663.85156
5615,2021-04-24 18:35:00,50662.76172,50662.76172,50578.33984,50611.62109
5616,2021-04-24 18:40:00,50609.42969,50699.98828,50609.42969,50699.98828
5617,2021-04-24 18:45:00,50716.25000,50716.25000,50513.32031,50603.91016
5618,2021-04-24 18:50:00,50577.69922,50659.98828,50577.69922,50659.98828
5619,2021-04-24 18:55:00,50637.14062,50637.14062,50590.00000,50595.07031
5620,2021-04-24 19:00:00,50575.17188,50657.19141,50575.17188,50657.19141
5621,2021-04-24 19:05:00,50657.53906,50689.80859,50633.28906,50674.01953
5622,2021-04-24 19:10:00,50664.05078,50664.05078,50602.76953,50628.03906
5623,2021-04-24 19:15:00,50651.92188,50854.37109,50651.92188,50854.37109
5624,2021-04-24 19:20:00,50732.71094,50780.05078,50732.71094,50769.83984
5625,2021-04-24 19:25:00,50792.67188,50847.89062,50757.82812,50847.89062
5626,2021-04-24 19:30:00,50786.71875,50786.71875,50715.91016,50715.91016
5627,2021-04-24 19:35:00,50710.80859,50875.00000,50710.80859,50875.00000
5628,2021-04-24 19:40:00,50833.64844,50833.64844,50696.55859,50696.55859
5629,2021-04-24 19:45:00,50745.35156,50745.35156,50603.01953,50613.53906
5630,2021-04-24 19:50:00,50632.98047,50637.10938,50594.82031,50615.21875
5631,2021-04-24 19:55:00,50638.85156,50696.82031,50623.07812,50685.67969
5632,2021-04-24 20:00:00,50759.35938,50759.35938,50632.55859,50636.16016
5633,2021-04-24 20:05:00,50660.85156,50734.17188,50660.85156,50734.17188
5634,2021-04-24 20:10:00,50659.42969,50659.42969,50593.30859,50603.64062
5635,2021-04-24 20:15:00,50628.73047,50628.73047,50584.91016,50626.28125
5636,2021-04-24 20:20:00,50638.25000,50754.80859,50638.25000,50734.32031
5637,2021-04-24 20:25:00,50734.98047,50821.35938,50733.12109,50821.35938
5638,2021-04-24 20:30:00,50790.44922,50921.58984,50790.44922,50921.58984
5639,2021-04-24 20:35:00,50934.14062,50945.62109,50877.01172,50877.01172
5640,2021-04-24 20:40:00,50815.14062,50815.14062,50729.80078,50737.42188
5641,2021-04-24 20:45:00,50711.64844,50922.35156,50711.64844,50922.35156
5642,2021-04-24 20:50:00,50969.78125,50969.78125,50816.32812,50887.57031
5643,2021-04-24 20:55:00,50894.80859,50920.62891,50881.66016,50900.00000
5644,2021-04-24 21:00:00,50959.51953,50959.51953,50855.30078,50923.30078
5645,2021-04-24 21:05:00,50886.89062,50886.89062,50787.98828,50808.85156
5646,2021-04-24 21:10:00,50849.71094,50849.71094,50711.23047,50711.23047
5647,2021-04-24 21:15:00,50714.82031,50777.32812,50695.35938,50777.32812
5648,2021-04-24 21:20:00,50809.25000,50849.53125,50809.25000,50822.35938
5649,2021-04-24 21:25:00,50860.48828,50870.00000,50858.76953,50858.76953
5650,2021-04-24 21:30:00,50863.41016,50867.71094,50855.85938,50855.85938
5651,2021-04-24 21:35:00,50838.03125,50900.91016,50838.03125,50900.91016
5652,2021-04-24 21:40:00,50913.71094,50998.76953,50913.71094,50998.76953
5653,2021-04-24 21:45:00,50916.00000,50916.00000,50719.69922,50781.21094
5654,2021-04-24 21:50:00,50842.71094,50956.53906,50842.71094,50900.00000
5655,2021-04-24 21:55:00,50947.17188,50947.17188,50825.21094,50825.21094
5656,2021-04-24 22:00:00,50853.71094,50932.16016,50765.30078,50765.30078
5657,2021-04-24 22:05:00,50861.66016,50861.66016,50611.50000,50611.50000
5658,2021-04-24 22:10:00,50638.76172,50728.25000,50629.80859,50728.25000
5659,2021-04-24 22:15:00,50728.98047,50730.05859,50589.98828,50589.98828
5660,2021-04-24 22:20:00,50550.00000,50550.00000,50484.94922,50511.98828
5661,2021-04-24 22:25:00,50568.83984,50642.37109,50546.30859,50546.30859
5662,2021-04-24 22:30:00,50633.53125,50671.17969,50633.53125,50671.17969
5663,2021-04-24 22:35:00,50666.07031,50753.01953,50666.07031,50753.01953
5664,2021-04-24 22:40:00,50769.82812,50769.82812,50597.62109,50597.62109
5665,2021-04-24 22:45:00,50671.48828,50699.17969,50671.48828,50692.75000
5666,2021-04-24 22:50:00,50753.76953,50753.76953,50657.21875,50657.21875
5667,2021-04-24 22:55:00,50660.00000,50661.39844,50316.12109,50316.12109
5668,2021-04-24 23:00:00,50256.26172,50376.25000,50256.26172,50376.25000
5669,2021-04-24 23:05:00,50390.12109,50502.89844,50390.12109,50502.89844
5670,2021-04-24 23:10:00,50445.01953,50468.48828,50376.01172,50402.51953
5671,2021-04-24 23:15:00,50340.19141,50389.55078,50260.10938,50316.62109
5672,2021-04-24 23:20:00,50307.19141,50440.01172,50307.19141,50427.75000
5673,2021-04-24 23:25:00,50460.42969,50485.39844,50324.08984,50324.08984
5674,2021-04-24 23:30:00,50435.07031,50446.80078,50402.00000,50446.80078
5675,2021-04-24 23:35:00,50333.55078,50470.42969,50290.66016,50442.00000
5676,2021-04-24 23:40:00,50319.35938,50338.85156,50300.64062,50300.64062
5677,2021-04-24 23:45:00,50225.94922,50225.94922,50139.03906,50175.83984
5678,2021-04-24 23:50:00,50090.00000,50157.80078,49994.75000,49994.75000
5679,2021-04-24 23:55:00,49954.58984,50075.14062,49954.58984,50075.14062
5680,2021-04-25 00:00:00,50099.03125,50176.39844,49931.51953,50176.39844
5681,2021-04-25 00:05:00,50102.48047,50158.57031,50061.00000,50158.57031
5682,2021-04-25 00:10:00,50146.62891,50198.00000,50124.98828,50198.00000
5683,2021-04-25 00:15:00,50261.69141,50291.80078,50243.12891,50243.12891
5684,2021-04-25 00:20:00,50238.89844,50241.78125,50224.80859,50230.01172
5685,2021-04-25 00:25:00,50216.19141,50216.19141,50080.00000,50087.82031
5686,2021-04-25 00:30:00,50086.03125,50086.03125,49907.30859,49907.30859
5687,2021-04-25 00:35:00,49916.35156,50000.01953,49907.91016,49915.10156
5688,2021-04-25 00:40:00,49944.44141,49977.62109,49934.98047,49953.62109
5689,2021-04-25 00:45:00,50050.32031,50137.14844,50026.00000,50026.00000
5690,2021-04-25 00:50:00,49991.37891,49991.37891,49776.94922,49776.94922
5691,2021-04-25 00:55:00,49841.05859,49897.94141,49818.89062,49818.89062
5692,2021-04-25 01:00:00,49828.44141,49924.12109,49828.44141,49924.12109
5693,2021-04-25 01:05:00,49921.96094,49921.96094,49830.80859,49855.96875
5694,2021-04-25 01:10:00,49890.62891,49928.89844,49851.39844,49851.39844
5695,2021-04-25 01:15:00,49878.07812,50013.82812,49878.07812,50013.82812
5696,2021-04-25 01:20:00,50047.75000,50145.92188,50047.75000,50145.92188
5697,2021-04-25 01:25:00,50072.53125,50238.91016,50072.53125,50238.91016
5698,2021-04-25 01:30:00,50272.82812,50272.82812,50190.32812,50190.32812
5699,2021-04-25 01:35:00,50159.42188,50159.42188,50100.01172,50100.01172
5700,2021-04-25 01:40:00,50161.82812,50193.28125,50127.01953,50167.96875
